event_id,timestamp,agent_name,rule_id,rule_level,rule_groups,decoder_name,mitre_id,location,source_port,destination_port,source_is_private,destination_is_private,network_bytes,network_packets,has_network_evidence,has_audit_evidence,has_process_evidence,has_file_evidence,has_auth_evidence,has_privilege_evidence,host_events_previous_5m,same_rule_previous_5m,unique_rules_previous_10m,high_level_events_previous_10m,auth_events_previous_10m,file_events_previous_10m,privilege_events_previous_30m,mitre_events_previous_30m,rule_level_max_previous_10m,hour,day_of_week,is_after_hours,rule_count,rule_decision,rule_reason
wazuh-1788721527.1897403,2026-09-06T19:05:27.997000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,34674,0,1,0,0,0,1,0,0,0,1,0,27,9,7,2,13,0,0,71,10,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721529.1897952,2026-09-06T19:05:29.999000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,34688,0,1,0,0,0,1,0,0,0,1,0,28,10,7,2,14,0,0,72,10,19,6,1,11,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721545.1898501,2026-09-06T19:05:45.642000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,110,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721559.1898944,2026-09-06T19:05:59.708000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,110,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721575.1901593,2026-09-06T19:06:15.997000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721577.1903799,2026-09-06T19:06:17.964000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,110,3,19,6,1,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721594.1904242,2026-09-06T19:06:34.841000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,110,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721597.1904685,2026-09-06T19:06:37.846000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,27,9,7,1,12,0,0,71,10,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721599.1905127,2026-09-06T19:06:39.849000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,27,9,7,1,12,0,0,71,10,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721601.1905569,2026-09-06T19:06:41.851000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,27,9,7,1,12,0,0,71,10,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721615.1907060,2026-09-06T19:06:55.044000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,110,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721633.1908447,2026-09-06T19:07:13.331000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,110,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721636.1911094,2026-09-06T19:07:16.046000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721647.1913298,2026-09-06T19:07:27.398000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,110,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721648.1913741,2026-09-06T19:07:28.223000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,29,9,7,1,12,0,0,72,10,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721650.1914183,2026-09-06T19:07:30.241000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,29,9,7,1,12,0,0,72,10,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721652.1914625,2026-09-06T19:07:32.243000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,29,9,7,1,12,0,0,72,10,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721668.1916116,2026-09-06T19:07:48.048000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,110,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721670.1916559,2026-09-06T19:07:50.005000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,29,9,7,1,12,0,0,73,10,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721672.1917001,2026-09-06T19:07:52.008000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,30,10,7,1,12,0,0,73,10,19,6,1,11,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721674.1917443,2026-09-06T19:07:54.010000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,31,11,7,1,12,0,0,73,10,19,6,1,12,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721689.1918934,2026-09-06T19:08:09.081000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,108,3,19,6,1,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721696.1921583,2026-09-06T19:08:16.118000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721697.1923789,2026-09-06T19:08:17.095000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,109,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721698.1924232,2026-09-06T19:08:18.345000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,54946,0,1,0,0,0,1,0,0,0,1,0,33,10,7,1,12,0,0,74,10,19,6,1,11,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721700.1924781,2026-09-06T19:08:20.348000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,54950,0,1,0,0,0,1,0,0,0,1,0,34,11,7,1,13,0,0,75,10,19,6,1,12,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721704.1925330,2026-09-06T19:08:24.352000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,54962,0,1,0,0,0,1,0,0,0,1,0,33,10,7,1,14,0,0,76,10,19,6,1,11,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721719.1925879,2026-09-06T19:08:39.163000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,109,3,19,6,1,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721735.1926322,2026-09-06T19:08:55.300000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,109,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721749.1927224,2026-09-06T19:09:09.917000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,109,3,19,6,1,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721756.1930358,2026-09-06T19:09:16.186000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721770.1932564,2026-09-06T19:09:30.200000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,109,3,19,6,1,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721792.1933007,2026-09-06T19:09:52.298000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,109,3,19,6,1,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721804.1933450,2026-09-06T19:10:04.315000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,109,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721818.1936097,2026-09-06T19:10:18.211000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,9,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721822.1938760,2026-09-06T19:10:22.849000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,109,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721840.1940237,2026-09-06T19:10:40.878000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,109,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721860.1942151,2026-09-06T19:11:00.932000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,109,3,19,6,1,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721871.1942594,2026-09-06T19:11:11.883000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,109,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721878.1945243,2026-09-06T19:11:18.457000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721884.1947449,2026-09-06T19:11:24.708000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,110,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721904.1947892,2026-09-06T19:11:44.498000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,109,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721918.1948335,2026-09-06T19:11:58.693000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,109,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721932.1948778,2026-09-06T19:12:12.768000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,110,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721938.1951425,2026-09-06T19:12:18.376000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721947.1954178,2026-09-06T19:12:27.394000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,109,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721967.1955719,2026-09-06T19:12:47.602000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,109,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721985.1958537,2026-09-06T19:13:05.833000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,34,0,0,109,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721996.1958980,2026-09-06T19:13:16.031000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,109,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788721998.1961629,2026-09-06T19:13:18.533000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722010.1963835,2026-09-06T19:13:30.431000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,109,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722030.1964278,2026-09-06T19:13:50.165000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,109,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722038.1964721,2026-09-06T19:13:58.640000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,110,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722060.1966108,2026-09-06T19:14:20.351000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,110,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722060.1968755,2026-09-06T19:14:20.498000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722074.1970959,2026-09-06T19:14:34.512000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,110,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722093.1971402,2026-09-06T19:14:53.045000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,109,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722107.1971845,2026-09-06T19:15:07.653000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,109,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722117.1972837,2026-09-06T19:15:17.725000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,109,3,19,6,1,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722120.1975486,2026-09-06T19:15:20.552000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722140.1978790,2026-09-06T19:15:40.026000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,109,3,19,6,1,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722159.1980177,2026-09-06T19:15:59.356000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,108,3,19,6,1,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722179.1982267,2026-09-06T19:16:19.597000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,107,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722180.1985289,2026-09-06T19:16:20.931000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722197.1987495,2026-09-06T19:16:37.700000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,107,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722217.1987938,2026-09-06T19:16:57.959000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,107,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722238.1990756,2026-09-06T19:17:18.095000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,107,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722242.1993401,2026-09-06T19:17:22.857000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722252.1995603,2026-09-06T19:17:32.743000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,107,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722271.1997693,2026-09-06T19:17:51.235000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,107,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722287.1998595,2026-09-06T19:18:07.372000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,107,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722303.2001729,2026-09-06T19:18:23.002000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722308.2003935,2026-09-06T19:18:28.071000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,106,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722318.2004378,2026-09-06T19:18:38.790000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,106,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722329.2004821,2026-09-06T19:18:49.506000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,107,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722329.2005264,2026-09-06T19:18:49.625000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,54780,0,1,0,0,0,1,0,0,0,1,0,20,9,6,0,15,0,0,81,6,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722331.2005813,2026-09-06T19:18:51.628000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,54792,0,1,0,0,0,1,0,0,0,1,0,21,10,6,0,16,0,0,82,6,19,6,1,11,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722335.2006362,2026-09-06T19:18:55.633000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,54806,0,1,0,0,0,1,0,0,0,1,0,22,11,6,0,17,0,0,83,6,19,6,1,12,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722349.2006911,2026-09-06T19:19:09.631000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,106,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722361.2007354,2026-09-06T19:19:21.666000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,107,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722363.2010001,2026-09-06T19:19:23.038000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722377.2012205,2026-09-06T19:19:37.758000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,107,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722399.2012648,2026-09-06T19:19:59.838000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,106,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722414.2013091,2026-09-06T19:20:14.310000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,106,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722422.2015740,2026-09-06T19:20:22.926000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,10,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722428.2017946,2026-09-06T19:20:28.945000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,106,3,19,6,1,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722439.2018389,2026-09-06T19:20:39.088000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,107,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722455.2018832,2026-09-06T19:20:55.841000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,106,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722474.2019275,2026-09-06T19:21:14.477000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,106,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722484.2021928,2026-09-06T19:21:24.960000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,9,9,2,0,0,0,0,0,3,19,6,1,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722488.2024138,2026-09-06T19:21:28.531000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,106,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722502.2024581,2026-09-06T19:21:42.639000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,37,0,0,106,3,19,6,1,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722514.2025483,2026-09-06T19:21:54.774000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,107,3,19,6,1,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788722536.2026411,2026-09-06T19:22:16.481000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,107,3,19,6,1,20,aggregate,same rule repeated >= 10 times in 5 minutes
