event_id,timestamp,agent_name,rule_id,rule_level,rule_groups,decoder_name,mitre_id,location,source_port,destination_port,source_is_private,destination_is_private,network_bytes,network_packets,has_network_evidence,has_audit_evidence,has_process_evidence,has_file_evidence,has_auth_evidence,has_privilege_evidence,host_events_previous_5m,same_rule_previous_5m,unique_rules_previous_10m,high_level_events_previous_10m,auth_events_previous_10m,file_events_previous_10m,privilege_events_previous_30m,mitre_events_previous_30m,rule_level_max_previous_10m,hour,day_of_week,is_after_hours
wazuh-1788720435.1780990,2026-09-06T18:47:15.414000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,19,1,6,0,6,0,0,79,6,18,6,1
wazuh-1788720448.1781433,2026-09-06T18:47:28.947000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,108,3,18,6,1
wazuh-1788720452.1781876,2026-09-06T18:47:32.181000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,18,6,1
wazuh-1788720461.1782249,2026-09-06T18:47:41.096000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,108,3,18,6,1
wazuh-1788720473.1782692,2026-09-06T18:47:53.112000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,108,3,18,6,1
wazuh-1788720473.1783135,2026-09-06T18:47:53.585000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,2,6,0,6,0,0,79,6,18,6,1
wazuh-1788720477.1783594,2026-09-06T18:47:57.553000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,2,6,0,6,0,0,79,6,18,6,1
wazuh-1788720491.1784079,2026-09-06T18:48:11.273000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,109,3,18,6,1
wazuh-1788720502.1784522,2026-09-06T18:48:22.509000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,37,0,0,109,3,18,6,1
wazuh-1788720513.1784965,2026-09-06T18:48:33.606000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,3,6,0,6,0,0,79,6,18,6,1
wazuh-1788720514.1785424,2026-09-06T18:48:34.578000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,109,3,18,6,1
wazuh-1788720517.1785867,2026-09-06T18:48:37.629000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,3,6,0,6,0,0,80,6,18,6,1
wazuh-1788720534.1786352,2026-09-06T18:48:54.975000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,109,3,18,6,1
wazuh-1788720547.1786795,2026-09-06T18:49:07.104000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,109,3,18,6,1
wazuh-1788720547.1787238,2026-09-06T18:49:07.688000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,14,6,6,0,6,0,0,81,6,18,6,1
wazuh-1788720549.1787680,2026-09-06T18:49:09.689000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,15,7,6,0,6,0,0,81,6,18,6,1
wazuh-1788720551.1788122,2026-09-06T18:49:11.694000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,8,6,0,6,0,0,80,6,18,6,1
wazuh-1788720553.1788570,2026-09-06T18:49:13.697000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,44022,0,1,0,0,0,1,0,0,0,0,0,17,2,6,0,6,0,0,80,6,18,6,1
wazuh-1788720553.1789170,2026-09-06T18:49:13.697000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,2,6,0,6,0,0,80,6,18,6,1
wazuh-1788720565.1789613,2026-09-06T18:49:25.918000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,109,3,18,6,1
wazuh-1788720578.1790056,2026-09-06T18:49:38.130000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,110,3,18,6,1
wazuh-1788720578.1790499,2026-09-06T18:49:38.236000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52974,0,1,0,0,0,1,0,0,0,1,0,19,0,6,0,6,0,0,80,6,18,6,1
wazuh-1788720580.1791048,2026-09-06T18:49:40.238000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52986,0,1,0,0,0,1,0,0,0,1,0,20,1,6,0,7,0,0,81,6,18,6,1
wazuh-1788720584.1791597,2026-09-06T18:49:44.244000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,53000,0,1,0,0,0,1,0,0,0,1,0,21,2,6,0,8,0,0,82,6,18,6,1
wazuh-1788720597.1792146,2026-09-06T18:49:57.319000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,109,3,18,6,1
wazuh-1788720612.1792589,2026-09-06T18:50:12.079000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,39,0,0,110,3,18,6,1
wazuh-1788720621.1793032,2026-09-06T18:50:21.796000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,22,2,6,0,9,0,0,80,6,18,6,1
wazuh-1788720622.1793491,2026-09-06T18:50:22.099000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,39,0,0,110,3,18,6,1
wazuh-1788720625.1793934,2026-09-06T18:50:25.822000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,23,2,6,0,9,0,0,81,6,18,6,1
wazuh-1788720640.1794419,2026-09-06T18:50:40.161000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,39,0,0,109,3,18,6,1
wazuh-1788720654.1794862,2026-09-06T18:50:54.517000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,110,3,18,6,1
wazuh-1788720672.1795305,2026-09-06T18:51:12.579000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,110,3,18,6,1
wazuh-1788720686.1795748,2026-09-06T18:51:26.211000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,110,3,18,6,1
wazuh-1788720701.1796191,2026-09-06T18:51:41.290000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,110,3,18,6,1
wazuh-1788720723.1796634,2026-09-06T18:52:03.396000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,110,3,18,6,1
wazuh-1788720740.1797077,2026-09-06T18:52:20.647000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,109,3,18,6,1
wazuh-1788720742.1797520,2026-09-06T18:52:22.039000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,14,3,6,0,9,0,0,77,6,18,6,1
wazuh-1788720744.1797962,2026-09-06T18:52:24.053000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,15,4,6,0,9,0,0,77,6,18,6,1
wazuh-1788720746.1798404,2026-09-06T18:52:26.055000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,5,6,0,9,0,0,77,6,18,6,1
wazuh-1788720748.1798852,2026-09-06T18:52:28.059000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,36388,0,1,0,0,0,1,0,0,0,0,0,17,1,6,0,9,0,0,77,6,18,6,1
wazuh-1788720748.1799452,2026-09-06T18:52:28.099000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,1,6,0,9,0,0,77,6,18,6,1
wazuh-1788720760.1799895,2026-09-06T18:52:40.172000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,109,3,18,6,1
wazuh-1788720762.1800338,2026-09-06T18:52:42.306000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,19,6,6,0,7,0,0,78,6,18,6,1
wazuh-1788720764.1800780,2026-09-06T18:52:44.308000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,7,6,0,6,0,0,78,6,18,6,1
wazuh-1788720766.1801222,2026-09-06T18:52:46.311000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,21,8,6,0,6,0,0,78,6,18,6,1
wazuh-1788720768.1801670,2026-09-06T18:52:48.315000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,44642,0,1,0,0,0,1,0,0,0,0,0,22,2,6,0,6,0,0,78,6,18,6,1
wazuh-1788720768.1802270,2026-09-06T18:52:48.357000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,23,2,6,0,6,0,0,78,6,18,6,1
wazuh-1788720772.1802713,2026-09-06T18:52:52.214000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,18,6,1
wazuh-1788720784.1803086,2026-09-06T18:53:04.643000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,108,3,18,6,1
wazuh-1788720786.1803529,2026-09-06T18:53:06.157000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,22,9,6,0,6,0,0,77,6,18,6,1
wazuh-1788720788.1803971,2026-09-06T18:53:08.160000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,23,10,6,0,6,0,0,77,6,18,6,1
wazuh-1788720790.1804413,2026-09-06T18:53:10.163000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,24,11,6,0,6,0,0,77,6,18,6,1
wazuh-1788720792.1804861,2026-09-06T18:53:12.164000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,48122,0,1,0,0,0,1,0,0,0,0,0,25,3,6,0,5,0,0,77,6,18,6,1
wazuh-1788720792.1805461,2026-09-06T18:53:12.165000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,26,3,6,0,5,0,0,77,6,18,6,1
wazuh-1788720806.1805904,2026-09-06T18:53:26.399000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,27,2,6,0,3,0,0,76,6,18,6,1
wazuh-1788720806.1806363,2026-09-06T18:53:26.710000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,38,0,0,108,3,18,6,1
wazuh-1788720810.1806806,2026-09-06T18:53:30.405000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,28,2,6,0,3,0,0,77,6,18,6,1
wazuh-1788720826.1807291,2026-09-06T18:53:46.977000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,108,3,18,6,1
wazuh-1788720847.1807734,2026-09-06T18:54:07.255000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,37,0,0,108,3,18,6,1
wazuh-1788720856.1808177,2026-09-06T18:54:16.762000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,32928,0,1,0,0,0,1,0,0,0,1,0,22,3,6,0,3,0,0,78,6,18,6,1
wazuh-1788720857.1808726,2026-09-06T18:54:17.267000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,38,0,0,108,3,18,6,1
wazuh-1788720858.1809169,2026-09-06T18:54:18.806000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,32938,0,1,0,0,0,1,0,0,0,1,0,23,4,6,0,4,0,0,79,6,18,6,1
wazuh-1788720862.1809718,2026-09-06T18:54:22.770000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,32946,0,1,0,0,0,1,0,0,0,1,0,24,5,6,0,5,0,0,79,6,18,6,1
wazuh-1788720875.1810267,2026-09-06T18:54:35.376000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,38,0,0,108,3,18,6,1
wazuh-1788720876.1810710,2026-09-06T18:54:36.791000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,50688,0,1,0,0,0,1,0,0,0,1,0,25,6,6,0,6,0,0,79,6,18,6,1
wazuh-1788720878.1811259,2026-09-06T18:54:38.792000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,50704,0,1,0,0,0,1,0,0,0,1,0,25,6,6,0,7,0,0,80,6,18,6,1
wazuh-1788720882.1811808,2026-09-06T18:54:42.797000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,50710,0,1,0,0,0,1,0,0,0,1,0,25,6,6,0,8,0,0,81,6,18,6,1
wazuh-1788720893.1812357,2026-09-06T18:54:53.701000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,108,3,18,6,1
wazuh-1788720905.1812800,2026-09-06T18:55:05.796000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,108,3,18,6,1
wazuh-1788720921.1813243,2026-09-06T18:55:21.987000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,108,3,18,6,1
wazuh-1788720936.1813686,2026-09-06T18:55:36.614000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,109,3,18,6,1
wazuh-1788720936.1814129,2026-09-06T18:55:36.881000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,37972,0,1,0,0,0,1,0,0,0,1,0,23,6,6,0,9,0,0,78,6,18,6,1
wazuh-1788720938.1814678,2026-09-06T18:55:38.892000Z,lab-sensor-01,5712,10,authentication_failures|sshd|syslog,sshd,T1110,journald,37976,0,1,0,0,0,1,0,0,0,1,0,24,0,6,0,10,0,0,79,6,18,6,1
wazuh-1788720942.1816012,2026-09-06T18:55:42.906000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,37990,0,1,0,0,0,1,0,0,0,1,0,25,7,7,1,11,0,0,80,10,18,6,1
wazuh-1788720956.1816561,2026-09-06T18:55:56.968000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,36,0,0,109,3,18,6,1
wazuh-1788720967.1817004,2026-09-06T18:56:07.209000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,18,6,1
wazuh-1788720969.1817447,2026-09-06T18:56:09.257000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,18,6,1
wazuh-1788720969.1819651,2026-09-06T18:56:09.259000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,3,18,6,1
wazuh-1788720981.1821855,2026-09-06T18:56:21.280000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,18,6,1
wazuh-1788720995.1822298,2026-09-06T18:56:35.045000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,26,1,7,1,12,0,0,78,10,18,6,1
wazuh-1788720995.1822757,2026-09-06T18:56:35.411000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,18,6,1
wazuh-1788720999.1823200,2026-09-06T18:56:39.012000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,27,1,7,1,12,0,0,78,10,18,6,1
wazuh-1788721015.1823685,2026-09-06T18:56:55.532000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,18,6,1
wazuh-1788721030.1824128,2026-09-06T18:57:10.714000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,28,2,7,1,12,0,0,79,10,18,6,1
wazuh-1788721031.1824587,2026-09-06T18:57:11.501000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,3,2,2,0,0,0,0,0,3,18,6,1
wazuh-1788721031.1826793,2026-09-06T18:57:11.501000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,4,3,2,0,0,0,0,0,3,18,6,1
wazuh-1788721031.1828999,2026-09-06T18:57:11.707000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,18,6,1
wazuh-1788721034.1829442,2026-09-06T18:57:14.716000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,29,2,7,1,12,0,0,80,10,18,6,1
wazuh-1788721051.1829927,2026-09-06T18:57:31.800000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,18,6,1
wazuh-1788721063.1830370,2026-09-06T18:57:43.914000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,110,3,18,6,1
wazuh-1788721064.1830813,2026-09-06T18:57:44.864000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,23,3,7,1,12,0,0,78,10,18,6,1
wazuh-1788721068.1831272,2026-09-06T18:57:48.827000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,21,3,7,1,12,0,0,79,10,18,6,1
wazuh-1788721086.1831757,2026-09-06T18:58:06.025000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,110,3,18,6,1
wazuh-1788721091.1832200,2026-09-06T18:58:11.534000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,4,4,2,0,0,0,0,0,3,18,6,1
wazuh-1788721091.1834404,2026-09-06T18:58:11.534000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,5,5,2,0,0,0,0,0,3,18,6,1
wazuh-1788721100.1836608,2026-09-06T18:58:20.042000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,110,3,18,6,1
wazuh-1788721112.1837051,2026-09-06T18:58:32.084000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,110,3,18,6,1
wazuh-1788721126.1837494,2026-09-06T18:58:46.459000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,110,3,18,6,1
wazuh-1788721137.1837937,2026-09-06T18:58:57.462000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,111,3,18,6,1
wazuh-1788721151.1838380,2026-09-06T18:59:11.457000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,6,6,2,0,0,0,0,0,3,18,6,1
wazuh-1788721151.1840586,2026-09-06T18:59:11.458000Z,film-laptop,86601,3,ids|suricata,json,none,/var/log/suricata/eve.json,68,67,1,1,0,0,1,0,0,0,0,0,7,7,2,0,0,0,0,0,3,18,6,1
wazuh-1788721155.1842792,2026-09-06T18:59:15.935000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,111,3,18,6,1
wazuh-1788721156.1843235,2026-09-06T18:59:16.254000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,3,18,6,1
wazuh-1788721174.1843608,2026-09-06T18:59:34.481000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,111,3,18,6,1
wazuh-1788721175.1844051,2026-09-06T18:59:35.079000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,12,3,7,1,12,0,0,73,10,18,6,1
wazuh-1788721179.1844510,2026-09-06T18:59:39.046000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,11,3,7,1,11,0,0,74,10,18,6,1
wazuh-1788721194.1844995,2026-09-06T18:59:54.595000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,110,3,18,6,1
wazuh-1788721197.1845438,2026-09-06T18:59:57.126000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,11,0,7,1,9,0,0,75,10,18,6,1
wazuh-1788721199.1845880,2026-09-06T18:59:59.132000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,12,1,7,1,9,0,0,75,10,18,6,1
wazuh-1788721201.1846322,2026-09-06T19:00:01.134000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,13,2,7,1,9,0,0,75,10,19,6,1
wazuh-1788721203.1846770,2026-09-06T19:00:03.145000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,38618,0,1,0,0,0,1,0,0,0,0,0,14,0,7,1,9,0,0,75,10,19,6,1
wazuh-1788721203.1847370,2026-09-06T19:00:03.145000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,15,0,7,1,9,0,0,75,10,19,6,1
